Connected to MySQL!
0:  4ee6bf099
68288:  4ef968e318
68289:  4ef968e326
68290:  4ef968e344
68291:  4ef968e3a
68292:  4ef968e411
68293:  4ef968e43
68294:  4ef968f2f
68295:  4ef968f421
68296:  4ef968f51
68297:  4ef968fb3
68298:  4ef9690222
68299:  4ef96903b
68300:  4ef969171a
68301:  4ef969174b
68302:  4ef9691b2f
68303:  4ef9692013
68304:  4ef9692024
68305:  4ef969205
68306:  4ef9694526
68307:  4ef9694531
68308:  4ef969461
68309:  4ef96946e
68310:  4ef9695113
68311:  4ef9695121
68312:  4ef9695145
68313:  4ef9695155
68314:  4ef969518
68315:  4ef969528
68316:  4ef969532a
68317:  4ef9695338
68318:  4ef9699a15
68319:  4ef9699a20
68320:  4ef9699a38
68321:  4ef969b417
68322:  4ef969b425
68323:  4ef969b51c
68324:  4ef96bdc1b
68325:  4ef96bdc2c
68326:  4ef9707c1e
68327:  4ef972471f
68328:  4ef973d52a
68329:  4ef973d81
68330:  4ef973d81a
68331:  4ef973d828
68332:  4ef973d84d
68333:  4ef973d91d
68334:  4ef973db14
68335:  4ef973dc3f
68336:  4ef973dc4a
68337:  4ef973dc6
68338:  4ef973dd11
68339:  4ef973e014
68340:  4ef973e038
68341:  4ef973e81a
68342:  4ef973e82e
68343:  4ef973e8f
68344:  4ef97401a
68345:  4ef9742510
68346:  4ef974261f
68347:  4ef9742630
68348:  4ef97426c
68349:  4ef974273
68350:  4ef9742918
68351:  4ef974381e
68352:  4ef974391
68353:  4ef9745531
68354:  4ef974561f
68355:  4ef974c82a
68356:  4ef974ca35
68357:  4ef974ca40
68358:  4ef974cb1b
68359:  4ef974cb2c
68360:  4ef974cb39
68361:  4ef974cc7
68362:  4ef974cd26
68363:  4ef974ce6
68364:  4ef974ee3
68365:  4ef974fe1
68366:  4ef974fe11
68367:  4ef974fe36
68368:  4ef974fe50
68369:  4ef9750020
68370:  4ef975003
68371:  4ef9750220
68372:  4ef975025
68373:  4ef975033
68374:  4ef9750353
68375:  4ef97503e
68376:  4ef975042b
68377:  4ef9750436
68378:  4ef97504b
68379:  4ef975052c
68380:  4ef9750543
68381:  4ef9750626
68382:  4ef975063d
68383:  4ef97506f
68384:  4ef975073
68385:  4ef97507e
68386:  4ef9750818
68387:  4ef97508a
68388:  4ef9750945
68389:  4ef9750959
68390:  4ef97509b
68391:  4ef9750c13
68392:  4ef9750c5
68393:  4ef9750d18
68394:  4ef9750dd
68395:  4ef9751416
68396:  4ef9751516
68397:  4ef975171e
68398:  4ef975173
68399:  4ef9751732
68400:  4ef9751a3d
68401:  4ef9751c23
68402:  4ef9751f1d
68403:  4ef9752049
68404:  4ef9752054
68405:  4ef97521e
68406:  4ef9754115
68407:  4ef9754211
68408:  4ef975423
68409:  4ef975423f
68410:  4ef9754332
68411:  4ef975433d
68412:  4ef975443
68413:  4ef97545e
68414:  4ef9754639
68415:  4ef9754735
68416:  4ef9754748
68417:  4ef975476
68418:  4ef9754a3
68419:  4ef9754a33
68420:  4ef9754d29
68421:  4ef975521f
68422:  4ef9756d2a
68423:  4ef975761d
68424:  4ef9757a2d
68425:  4ef9757b3
68426:  4ef9757c9
68427:  4ef9757e30
68428:  4ef975801f
68429:  4ef9758810
68430:  4ef975882c
68431:  4ef9758837
68432:  4ef9758845
68433:  4ef9758917
68434:  4ef9759415
68435:  4ef9759420
68436:  4ef9759433
68437:  4ef9759522
68438:  4ef9759535
68439:  4ef9759938
68440:  4ef975af6
68441:  4ef975c91b
68442:  4ef975ce3
68443:  4ef975ce42
68444:  4ef975d024
68445:  4ef975d03
68446:  4ef975d032
68447:  4ef975f311
68448:  4ef975f36
68449:  4ef9760012
68450:  4ef9760020
68451:  4ef9760221
68452:  4ef9761020
68453:  4ef9761035
68454:  4ef97629f
68455:  4ef9762b1d
68456:  4ef9762b2b
68457:  4ef9762c14
68458:  4ef9762c1f
68459:  4ef9762c2d
68460:  4ef9762c43
68461:  4ef9762d2f
68462:  4ef9762d3
68463:  4ef9762d3d
68464:  4ef9762e7
68465:  4ef9763013
68466:  4ef9763027
68467:  4ef97662d
68468:  4ef9766513
68469:  4ef9766525
68470:  4ef976653b
68471:  4ef9766611
68472:  4ef9766624
68473:  4ef9766710
68474:  4ef9766c2c
68475:  4ef9766cf
68476:  4ef976701d
68477:  4ef97671d
68478:  4ef976775b
68479:  4ef9767766
68480:  4ef97678b
68481:  4ef976793
68482:  4ef9767d1b
68483:  4ef9767d26
68484:  4ef9768021
68485:  4ef9768040
68486:  4ef9768050
68487:  4ef976808
68488:  4ef9768120
68489:  4ef97681f
68490:  4ef9768535
68491:  4ef9768610
68492:  4ef9768620
68493:  4ef976a11d
68494:  4ef976a133
68495:  4ef976a21e
68496:  4ef976a235
68497:  4ef976a26
68498:  4ef976a311
68499:  4ef976a530
68500:  4ef976a7c
68501:  4ef976b63
68502:  4ef976c310
68503:  4ef976c324
68504:  4ef976c332
68505:  4ef976c340
68506:  4ef976c410
68507:  4ef976c43
68508:  4ef976c438
68509:  4ef976c450
68510:  4ef976c542
68511:  4ef976c55d
68512:  4ef976c56a
68513:  4ef976d63
68514:  4ef976d637
68515:  4ef978121e
68516:  4ef9781711
68517:  4ef9781cb
68518:  4ef9781d3
68519:  4ef9781e24
68520:  4ef9781f14
68521:  4ef9781f22
68522:  4ef9781f3
68523:  4ef9782015
68524:  4ef978202f
68525:  4ef9782921
68526:  4ef9789727
68527:  4ef97897a
68528:  4ef9789f6
68529:  4ef978b0b
68530:  4ef97a862c
68531:  4ef97a871a
68532:  4ef97a911d
68533:  4ef97a943
68534:  4ef97a951c
68535:  4ef97a9530
68536:  4ef97a9638
68537:  4ef97a96b
68538:  4ef97aa028
68539:  4ef97aa11c
68540:  4ef97aa427
68541:  4ef97aa542
68542:  4ef97aa71a
68543:  4ef97aa7f
68544:  4ef97aa96
68545:  4ef97ac98
68546:  4ef97acbc
68547:  4ef97acd4a
68548:  4ef97acd62
68549:  4ef97ad2c
68550:  4ef97b7bc
68551:  4ef97b7d5
68552:  4ef97b7f10
68553:  4ef97b7f3
68554:  4ef97ba625
68555:  4ef97ba69
68556:  4ef97ba741
68557:  4ef97bbe2e
68558:  4ef97bbf3
68559:  4ef97bc015
68560:  4ef97bc05
68561:  4ef97bdc13
68562:  4ef97bdc8
68563:  4ef97bdd30
68564:  4ef97bde32
68565:  4ef97bde9
68566:  4ef97be833
68567:  4ef97be843
68568:  4ef97be8e
68569:  4ef97beb17
68570:  4ef97beb36
68571:  4ef97bf719
68572:  4ef97bf742
68573:  4ef97bf824
68574:  4ef97c0a22
68575:  4ef97c0b3
68576:  4ef97c1615
68577:  4ef97c162d
68578:  4ef97c171f
68579:  4ef97c172c
68580:  4ef97c173
68581:  4ef97c173d
68582:  4ef97c1829
68583:  4ef97c183b
68584:  4ef97c1922
68585:  4ef97c19e
68586:  4ef97c211c
68587:  4ef97c21c
68588:  4ef97cd022
68589:  4ef97cd115
68590:  4ef97cd157
68591:  4ef97cd21d
68592:  4ef97cd2f
68593:  4ef97cd329
68594:  4ef97ce229
68595:  4ef97ce723
68596:  4ef97ce7d
68597:  4ef97cf817
68598:  4ef97cf82d
68599:  4ef97cf845
68600:  4ef97cf850
68601:  4ef97cf91d
68602:  4ef97cf95
68603:  4ef97cfd1a
68604:  4ef97d6922
68605:  4ef97d9bd
68606:  4ef97d9d2a
68607:  4ef97da046
68608:  4ef97da0d
68609:  4ef97da112
68610:  4ef97da125
68611:  4ef97da17
68612:  4ef97dbf22
68613:  4ef97dbfb
68614:  4ef97dc345
68615:  4ef97dcd19
68616:  4ef97dcdb
68617:  4ef97dce13
68618:  4ef97dd6e
68619:  4ef97dd71e
68620:  4ef97dd730
68621:  4ef97dd81e
68622:  4ef97dd82c
68623:  4ef97dd848
68624:  4ef97dd853
68625:  4ef97dd88
68626:  4ef97dd921
68627:  4ef97e6e18
68628:  4ef97e6e2c
68629:  4ef97e6fb
68630:  4ef98032b
68631:  4ef980331e
68632:  4ef980341c
68633:  4ef9803826
68634:  4ef980396
68635:  4ef9803b16
68636:  4ef9803d19
68637:  4ef9803d27
68638:  4ef9803d8
68639:  4ef9806f8
68640:  4ef9807211
68641:  4ef980726
68642:  4ef9807422
68643:  4ef9807518
68644:  4ef98075d
68645:  4ef98078f
68646:  4ef9807c11
68647:  4ef980821f
68648:  4ef9808233
68649:  4ef980823e
68650:  4ef980846
68651:  4ef980874f
68652:  4ef98088a
68653:  4ef980e23d
68654:  4ef980e533
68655:  4ef980e5e
68656:  4ef980e622
68657:  4ef980e63
68658:  4ef980e63b
68659:  4ef980eb15
68660:  4ef980ec3
68661:  4ef980ec40
68662:  4ef980ece
68663:  4ef9818b15
68664:  4ef9818b20
68665:  4ef9818b33
68666:  4ef9818f14
68667:  4ef9818f28
68668:  4ef9818f3f
68669:  4ef981905
68670:  4ef9819b5
68671:  4ef9819df
68672:  4ef981bd1e
68673:  4ef981bd2c
68674:  4ef981bf29
68675:  4ef981e52f
68676:  4ef981e728
68677:  4ef981e73
68678:  4ef981e747
68679:  4ef981e83
68680:  4ef981e91c
68681:  4ef9821116
68682:  4ef984da1a
68683:  4ef984db3
68684:  4ef984ea3
68685:  4ef984ea41
68686:  4ef984eb2a
68687:  4ef984ebb
68688:  4ef984f29
68689:  4ef984f536
68690:  4ef984f827
68691:  4ef984f8e
68692:  4ef984fc1a
68693:  4ef984fc2b
68694:  4ef984fcf
68695:  4ef984fe3
68696:  4ef9851525
68697:  4ef98515c
68698:  4ef98516e
68699:  4ef985173
68700:  4ef98594c
68701:  4ef988473
68702:  4ef988851a
68703:  4ef9888810
68704:  4ef9888820
68705:  4ef988896
68706:  4ef9888a25
68707:  4ef9889227
68708:  4ef9889316
68709:  4ef98893b
68710:  4ef9889422
68711:  4ef9889433
68712:  4ef9889441
68713:  4ef988961c
68714:  4ef988963c
68715:  4ef9889719
68716:  4ef988981b
68717:  4ef9889e1b
68718:  4ef9889e26
68719:  4ef9889e37
68720:  4ef9889f6
68721:  4ef988a130
68722:  4ef988a229
68723:  4ef988a31
68724:  4ef988a31a
68725:  4ef988a342
68726:  4ef988a358
68727:  4ef988a3f
68728:  4ef988a41c
68729:  4ef988a911
68730:  4ef988ac3
68731:  4ef988ae39
68732:  4ef988af5a
68733:  4ef988c29
68734:  4ef988cf1a
68735:  4ef988d8f
68736:  4ef988d926
68737:  4ef988d936
68738:  4ef988d947
68739:  4ef9895213
68740:  4ef9895232
68741:  4ef989525
68742:  4ef9895a2f
68743:  4ef9896810
68744:  4ef989706
68745:  4ef98973b
68746:  4ef9897411
68747:  4ef9897521
68748:  4ef9897d1f
68749:  4ef9897eb
68750:  4ef9897f14
68751:  4ef989871c
68752:  4ef9898914
68753:  4ef989aa6
68754:  4ef989bc14
68755:  4ef989bc2f
68756:  4ef98a2c20
68757:  4ef98a2c2e
68758:  4ef98a2d42
68759:  4ef98a2d58
68760:  4ef98a2e35
68761:  4ef98a3318
68762:  4ef98a3332
68763:  4ef98a3521
68764:  4ef98a352f
68765:  4ef98a35c
68766:  4ef98a4928
68767:  4ef98a59d
68768:  4ef98a7c22
68769:  4ef98a7c48
68770:  4ef98a7dc
68771:  4ef98a7f3
68772:  4ef98a913
68773:  4ef98a9634
68774:  4ef98ae19
68775:  4ef98ae211
68776:  4ef98ae21f
68777:  4ef98ae22a
68778:  4ef98ae23d
68779:  4ef98ae31f
68780:  4ef98ae42b
68781:  4ef98ae49
68782:  4ef98ae612
68783:  4ef98ae622
68784:  4ef98ae73f
68785:  4ef98ae89
68786:  4ef98ae921
68787:  4ef98aea11
68788:  4ef98aeb2b
68789:  4ef98aeb6
68790:  4ef98af016
68791:  4ef98af38
68792:  4ef98b0122
68793:  4ef98b0135
68794:  4ef98b021c
68795:  4ef98b022d
68796:  4ef98b0621
68797:  4ef98b065
68798:  4ef98b0840
68799:  4ef98b0911
68800:  4ef98b093
68801:  4ef98b1320
68802:  4ef98b1520
68803:  4ef98b152b
68804:  4ef98b1613
68805:  4ef98b1624
68806:  4ef98b1641
68807:  4ef98b1912
68808:  4ef98b191d
68809:  4ef98b1928
68810:  4ef98b1e2d
68811:  4ef98b1e41
68812:  4ef98b201e
68813:  4ef98b202c
68814:  4ef98b203
68815:  4ef98b203d
68816:  4ef98b21e
68817:  4ef98b2211
68818:  4ef98bd722
68819:  4ef98bd850
68820:  4ef98c03d
68821:  4ef98c0622
68822:  4ef98c064a
68823:  4ef98c074e
68824:  4ef98c1724
68825:  4ef98c1b10
68826:  4ef98c563c
68827:  4ef98c565
68828:  4ef98c5650
68829:  4ef98c5727
68830:  4ef98c579
68831:  4ef98c6821
68832:  4ef98c6c8
68833:  4ef98c6d11
68834:  4ef98c6d4a
68835:  4ef98c7a12
68836:  4ef98c7b1c
68837:  4ef98c8e1d
68838:  4ef98c8ee
68839:  4ef98c8f24
68840:  4ef98c8f2f
68841:  4ef98c9040
68842:  4ef98c9c2f
68843:  4ef98ca3c
68844:  4ef98cd120
68845:  4ef98cd23
68846:  4ef98cd253
68847:  4ef98cd3c
68848:  4ef98cdbc
68849:  4ef98e071e
68850:  4ef98e08b
68851:  4ef98e3d21
68852:  4ef98e4010
68853:  4ef98e4026
68854:  4ef98ea014
68855:  4ef98ea114
68856:  4ef98ea125
68857:  4ef98eab3b
68858:  4ef98ead9
68859:  4ef98eb62a
68860:  4ef98ebd1c
68861:  4ef98ebd2a
68862:  4ef98ebd3b
68863:  4ef98ebd46
68864:  4ef98ebf25
68865:  4ef98ec620
68866:  4ef98ec919
68867:  4ef98ecc22
68868:  4ef98ecc40
68869:  4ef98ecf1e
68870:  4ef98efc25
68871:  4ef98efd3
68872:  4ef98f2a6
68873:  4ef98f4118
68874:  4ef98f4226
68875:  4ef98f423
68876:  4ef98f4428
68877:  4ef98f4441
68878:  4ef98f444e
68879:  4ef98f4b10
68880:  4ef98f4b1f
68881:  4ef98f4b2d
68882:  4ef98f4b3
68883:  4ef98f4d4c
68884:  4ef98f4e3
68885:  4ef98f4f10
68886:  4ef98f5025
68887:  4ef98f503
68888:  4ef98f503a
68889:  4ef98f521e
68890:  4ef98f5229
68891:  4ef98f5b28
68892:  4ef98f5b37
68893:  4ef98f5c6
68894:  4ef98f6021
68895:  4ef98f61f
68896:  4ef98f6241
68897:  4ef98f6367
68898:  4ef98f638
68899:  4ef98f6a19
68900:  4ef98f6ae
68901:  4ef98f7fb
68902:  4ef98f8021
68903:  4ef98f9b40
68904:  4ef98f9b9
68905:  4ef98fa02a
68906:  4ef98fa038
68907:  4ef98fa08
68908:  4ef98fa120
68909:  4ef98fa314
68910:  4ef98fba2b
68911:  4ef98fbb6
68912:  4ef98fbc10
68913:  4ef98fc33e
68914:  4ef98fc3e
68915:  4ef98fc445
68916:  4ef98fcf2a
68917:  4ef98fd01
68918:  4ef98fd036
68919:  4ef98fd0f
68920:  4ef98fd324
68921:  4ef9902d30
68922:  4ef9904c17
68923:  4ef9904d19
68924:  4ef9904f1
68925:  4ef99051a
68926:  4ef9905a21
68927:  4ef9905a3
68928:  4ef9905f1a
68929:  4ef9906c21
68930:  4ef9906ce
68931:  4ef9906d11
68932:  4ef9906e19
68933:  4ef9906e9
68934:  4ef9906f10
68935:  4ef9907033
68936:  4ef9907125
68937:  4ef9907412
68938:  4ef9907c13
68939:  4ef9908011
68940:  4ef9908022
68941:  4ef9908d1f
68942:  4ef9908e3
68943:  4ef9908e34
68944:  4ef9908ee
68945:  4ef9908f23
68946:  4ef99090b
68947:  4ef990ad5
68948:  4ef990af26
68949:  4ef990b034
68950:  4ef990b117
68951:  4ef990b136
68952:  4ef990b14f
68953:  4ef990bc3
68954:  4ef990e417
68955:  4ef990f314
68956:  4ef990f49
68957:  4ef9910d8
68958:  4ef9913ac
68959:  4ef9913b16
68960:  4ef9913c3
68961:  4ef9913f3
68962:  4ef9914b1
68963:  4ef9914b5
68964:  4ef9914e24
68965:  4ef9914e2f
68966:  4ef9915616
68967:  4ef991572d
68968:  4ef991573d
68969:  4ef991b715
68970:  4ef991b86
68971:  4ef991d216
68972:  4ef991d424
68973:  4ef991d435
68974:  4ef991d448
68975:  4ef991d48
68976:  4ef991d51
68977:  4ef991d528
68978:  4ef991d5e
68979:  4ef991d6e
68980:  4ef994031e
68981:  4ef994033e
68982:  4ef994043
68983:  4ef994051a
68984:  4ef994083e
68985:  4ef994212a
68986:  4ef9942f9
68987:  4ef9948326
68988:  4ef9948417
68989:  4ef99495f
68990:  4ef994992f
68991:  4ef9949a15
68992:  4ef9949a3
68993:  4ef994a435
68994:  4ef994a45
68995:  4ef994af26
68996:  4ef994b07
68997:  4ef994b63
68998:  4ef994b711
68999:  4ef994b818
69000:  4ef994bf11
69001:  4ef994bf1f
69002:  4ef994bf2d
69003:  4ef994bf3
69004:  4ef994c03
69005:  4ef994c417
69006:  4ef994c42b
69007:  4ef994c49
69008:  4ef994d13
69009:  4ef994e21c
69010:  4ef994e312
69011:  4ef994e427
69012:  4ef994eb29
69013:  4ef994ec31
69014:  4ef994ec9
69015:  4ef9950716
69016:  4ef995072d
69017:  4ef995073
69018:  4ef9950819
69019:  4ef995089
69020:  4ef9950b1
69021:  4ef9950b15
69022:  4ef9950b26
69023:  4ef9950d2b
69024:  4ef9950d39
69025:  4ef9950d44
69026:  4ef9950e49
69027:  4ef9950fe
69028:  4ef9951216
69029:  4ef996113
69030:  4ef9961a1a
69031:  4ef9968119
69032:  4ef9968222
69033:  4ef9968236
69034:  4ef99682c
69035:  4ef996852f
69036:  4ef9968543
69037:  4ef9968550
69038:  4ef996862e
69039:  4ef9969531
69040:  4ef996956
69041:  4ef996a334
69042:  4ef996a431
69043:  4ef996a53
69044:  4ef996a917
69045:  4ef996a922
69046:  4ef996a9c
69047:  4ef996ad36
69048:  4ef996ae17
69049:  4ef996af3
69050:  4ef996b29
69051:  4ef996b41a
69052:  4ef996b49
69053:  4ef9970516
69054:  4ef9970622
69055:  4ef997063f
69056:  4ef997076
69057:  4ef997b320
69058:  4ef997b4b
69059:  4ef997b529
69060:  4ef997b910
69061:  4ef998521
69062:  4ef9985415
69063:  4ef998553
69064:  4ef9985640
69065:  4ef9985738
69066:  4ef9986011
69067:  4ef998601f
69068:  4ef998611f
69069:  4ef9986a1f
69070:  4ef9986b1d
69071:  4ef9986b3b
69072:  4ef9986c1b
69073:  4ef9986c3
69074:  4ef9986e24
69075:  4ef9986f5
69076:  4ef998741a
69077:  4ef998751b
69078:  4ef99875c
69079:  4ef998c51a
69080:  4ef9990119
69081:  4ef999012f
69082:  4ef999018
69083:  4ef999051e
69084:  4ef9990619
69085:  4ef999066
69086:  4ef99910c
69087:  4ef99a401a
69088:  4ef99a4f19
69089:  4ef99a51b
69090:  4ef99a5516
69091:  4ef99a553d
69092:  4ef99a5548
69093:  4ef99a5619
69094:  4ef99a563
69095:  4ef99a564f
69096:  4ef99a571c
69097:  4ef99a573
69098:  4ef99a5747
69099:  4ef99a57e
69100:  4ef99a6529
69101:  4ef99a661a
69102:  4ef99a6636
69103:  4ef99a6811
69104:  4ef99a6820
69105:  4ef99a683b
69106:  4ef99a7f1
69107:  4ef99a7f12
69108:  4ef99a7f23
69109:  4ef99a8520
69110:  4ef99a9c2f
69111:  4ef99a9c3c
69112:  4ef99a9d19
69113:  4ef99ab910
69114:  4ef99aba1a
69115:  4ef99aba34
69116:  4ef99acf3
69117:  4ef99acfe
69118:  4ef99ad26
69119:  4ef99ad31c
69120:  4ef99ad327
69121:  4ef99ae01e
69122:  4ef99ae034
69123:  4ef99ae03f
69124:  4ef99ae07
69125:  4ef99ae23
69126:  4ef99af411
69127:  4ef99af41c
69128:  4ef99af71d
69129:  4ef99af817
69130:  4ef99af82b
69131:  4ef99af840
69132:  4ef99af89
69133:  4ef99b4517
69134:  4ef99b481c
69135:  4ef99b4f12
69136:  4ef99b5414
69137:  4ef99b5433
69138:  4ef99b813
69139:  4ef99b823e
69140:  4ef99b8249
69141:  4ef99b8254
69142:  4ef99b8324
69143:  4ef99b832f
69144:  4ef99b8432
69145:  4ef99b853
69146:  4ef99b8617
69147:  4ef99b9810
69148:  4ef99b9910
69149:  4ef99b9a22
69150:  4ef99b9a3
69151:  4ef99b9a39
69152:  4ef99fea3
69153:  4ef99feae
69154:  4ef99feb3
69155:  4ef9a03d21
69156:  4ef9a04010
69157:  4ef9a053d
69158:  4ef9a05620
69159:  4ef9a0562b
69160:  4ef9a0569
69161:  4ef9a05b19
69162:  4ef9a06c1c
69163:  4ef9a06e14
69164:  4ef9a09f1
69165:  4ef9a09f32
69166:  4ef9a0a011
69167:  4ef9a0a021
69168:  4ef9a0a02c
69169:  4ef9a0a19
69170:  4ef9a0d017
69171:  4ef9a0d025
69172:  4ef9a0d117
69173:  4ef9a0d129
69174:  4ef9a0d137
69175:  4ef9a0d14d
69176:  4ef9a0d21
69177:  4ef9a0ff32
69178:  4ef9a0ffb
69179:  4ef9a10024
69180:  4ef9a1004a
69181:  4ef9a10058
69182:  4ef9a1006
69183:  4ef9a1016
69184:  4ef9a1071e
69185:  4ef9a1072f
69186:  4ef9a1083
69187:  4ef9a10a16
69188:  4ef9a10a21
69189:  4ef9a10a64
69190:  4ef9a10ab
69191:  4ef9a10c11
69192:  4ef9a10c25
69193:  4ef9a10c32
69194:  4ef9a10c6
69195:  4ef9a10d3
69196:  4ef9a11712
69197:  4ef9a11921
69198:  4ef9a11a3
69199:  4ef9a1313
69200:  4ef9a14329
69201:  4ef9a143b
69202:  4ef9a14515
69203:  4ef9a14613
69204:  4ef9a1468
69205:  4ef9a1493
69206:  4ef9a14f20
69207:  4ef9a14f3
69208:  4ef9a15021
69209:  4ef9a15323
69210:  4ef9a15519
69211:  4ef9a1563
69212:  4ef9a156e
69213:  4ef9a1573
69214:  4ef9a15738
69215:  4ef9a1576b
69216:  4ef9a16517
69217:  4ef9a1663
69218:  4ef9a16bb
69219:  4ef9a16dc
69220:  4ef9a16e34
69221:  4ef9a16e47
69222:  4ef9a16e52
69223:  4ef9a16e5f
69224:  4ef9a1731e
69225:  4ef9a18e1f
69226:  4ef9a18ee
69227:  4ef9a19125
69228:  4ef9a19216
69229:  4ef9a1a8f
69230:  4ef9a1a929
69231:  4ef9a1b31
69232:  4ef9a1b41a
69233:  4ef9a1b511
69234:  4ef9a1c36
69235:  4ef9a1d42a
69236:  4ef9a1d525
69237:  4ef9a1d62b
69238:  4ef9a1e411
69239:  4ef9a21121
69240:  4ef9a22718
69241:  4ef9a22e9
69242:  4ef9a2331e
69243:  4ef9a23717
69244:  4ef9a2383
69245:  4ef9a2443
69246:  4ef9a24621
69247:  4ef9a2493
69248:  4ef9a2532d
69249:  4ef9a262f
69250:  4ef9a2633
69251:  4ef9a27235
69252:  4ef9a2725
69253:  4ef9a2737
69254:  4ef9a27416
69255:  4ef9a2866
69256:  4ef9a29514
69257:  4ef9a2a0f
69258:  4ef9a2a1c
69259:  4ef9a2a2c
69260:  4ef9a2b316
69261:  4ef9a2b3b
69262:  4ef9a2b62b
69263:  4ef9a2b83
69264:  4ef9a2ef7
69265:  4ef9a2f022
69266:  4ef9a31925
69267:  4ef9a31bb
69268:  4ef9a31d23
69269:  4ef9a32244
69270:  4ef9a3229
69271:  4ef9a32319
69272:  4ef9a32324
69273:  4ef9a34728
69274:  4ef9a34744
69275:  4ef9a347e
69276:  4ef9a3485
69277:  4ef9a35718
69278:  4ef9a36228
69279:  4ef9a3628
69280:  4ef9a365f
69281:  4ef9a3681c
69282:  4ef9a3892f
69283:  4ef9a38a23
69284:  4ef9a38a4d
69285:  4ef9a38b1
69286:  4ef9a38b20
69287:  4ef9a38b2b
69288:  4ef9a38b3e
69289:  4ef9a38c2b
69290:  4ef9a38d22
69291:  4ef9a38d37
69292:  4ef9a38d42
69293:  4ef9a38d5
69294:  4ef9a38e1
69295:  4ef9a3941a
69296:  4ef9a3a815
69297:  4ef9a3a919
69298:  4ef9a3a93c
69299:  4ef9a3ab25
69300:  4ef9a3b03
69301:  4ef9a3c811
69302:  4ef9a42b6
69303:  4ef9a4761f
69304:  4ef9a476e
69305:  4ef9a4773
69306:  4ef9a47c14
69307:  4ef9a47c2b
69308:  4ef9a47c36
69309:  4ef9a47f20f
69310:  4ef9a48070
69311:  4ef9a4891d
69312:  4ef9a4892d
69313:  4ef9a51617
69314:  4ef9a51729
69315:  4ef9a51846
69316:  4ef9a51851
69317:  4ef9a5185c
69318:  4ef9a51b47
69319:  4ef9a51c17
69320:  4ef9a51cc
69321:  4ef9a5222d
69322:  4ef9a5252e
69323:  4ef9a52626
69324:  4ef9a52b28
69325:  4ef9a52c2c
69326:  4ef9a5381a
69327:  4ef9a56035
69328:  4ef9a56117
69329:  4ef9a56311
69330:  4ef9a5662b
69331:  4ef9a568b
69332:  4ef9a5c2e
69333:  4ef9a5d322
69334:  4ef9a5d33
69335:  4ef9a88e16
69336:  4ef9a88e9
69337:  4ef9a8971f
69338:  4ef9a8982d
69339:  4ef9a8983
69340:  4ef9a89851
69341:  4ef9a8985c
69342:  4ef9a89919
69343:  4ef9a89a21
69344:  4ef9a89b1c
69345:  4ef9a89c29
69346:  4ef9a8bc21
69347:  4ef9a8cf14
69348:  4ef9a8d11
69349:  4ef9a8d210
69350:  4ef9a8d33
69351:  4ef9a8de1f
69352:  4ef9a8f7101
69353:  4ef9a8f7f0
69354:  4ef9a8fb11
69355:  4ef9a8fb3a
69356:  4ef9a9126
69357:  4ef9a91511
69358:  4ef9a92112
69359:  4ef9a9211f
69360:  4ef9a92136
69361:  4ef9a92228
69362:  4ef9a9fa19
69363:  4ef9a9fa31
69364:  4ef9a9fc31
69365:  4ef9a9fc3f
69366:  4ef9a9fc4a
69367:  4ef9a9fd23
69368:  4ef9aa002c
69369:  4ef9aa0039
69370:  4ef9aa058
69371:  4ef9aa0618
69372:  4ef9aa063
69373:  4ef9aa064e
69374:  4ef9aa0912
69375:  4ef9aa0a1
69376:  4ef9aa0ac
69377:  4ef9aa0c1b
69378:  4ef9aa0d1
69379:  4ef9aa0f3
69380:  4ef9aa1013
69381:  4ef9aa1029
69382:  4ef9aa103
69383:  4ef9aa1045
69384:  4ef9aa2112
69385:  4ef9aa23f
69386:  4ef9aa4517
69387:  4ef9aa465
69388:  4ef9aa4b1a
69389:  4ef9aa4bc
69390:  4ef9aa4c23
69391:  4ef9aa4c31
69392:  4ef9aa4c3c
69393:  4ef9aa4c4a
69394:  4ef9aa4f13
69395:  4ef9aa4f26
69396:  4ef9aa4f40
69397:  4ef9aa502e
69398:  4ef9aa503
69399:  4ef9aa5125
69400:  4ef9aa513
69401:  4ef9aa53d
69402:  4ef9aa5a28
69403:  4ef9aa5a36
69404:  4ef9aa708
69405:  4ef9aa741c
69406:  4ef9aa742d
69407:  4ef9aa758
69408:  4ef9aa7615
69409:  4ef9aa762e
69410:  4ef9aa7913
69411:  4ef9aa7921
69412:  4ef9aa7a10
69413:  4ef9aaa517
69414:  4ef9aaa56
69415:  4ef9aaa61d
69416:  4ef9aaa7e
69417:  4ef9aaa83
69418:  4ef9aafe28
69419:  4ef9ab193
69420:  4ef9ab3227
69421:  4ef9ab3238
69422:  4ef9ab3248
69423:  4ef9ab326
69424:  4ef9ab374
69425:  4ef9ab3815
69426:  4ef9ab3823
69427:  4ef9ab3839
69428:  4ef9ab3b18
69429:  4ef9ab3b2b
69430:  4ef9ab3c1d
69431:  4ef9ab3c33
69432:  4ef9ab3cd
69433:  4ef9ab3f18
69434:  4ef9ab3f29
69435:  4ef9ab4024
69436:  4ef9ab40b
69437:  4ef9ab4e22
69438:  4ef9ab4f18
69439:  4ef9ab4f38
69440:  4ef9ab5219
69441:  4ef9ab52e
69442:  4ef9abb811
69443:  4ef9abbc1
69444:  4ef9abbc1b
69445:  4ef9abbc38
